"","instnm","conference","r_squared"
"17299","Oregon State","Pac 12",0.0212305322858573
"17300","Oregon State","Pac 12",0.0120335209463801
"17301","Oregon State","Pac 12",0.069055864228918
"17302","Oregon State","Pac 12",0.0465638940444164
"17303","Oregon State","Pac 12",0.100030815254444
"17304","Oregon State","Pac 12",0.245363220964179
"17305","Oregon State","Pac 12",0.08345526612268
"17306","Oregon State","Pac 12",0.034799395240897
"17307","Oregon State","Pac 12",0.0827354203782698
"17308","Oregon State","Pac 12",0.193164417955615
"17309","Oregon State","Pac 12",0.0591604846485749
"17310","Oregon State","Pac 12",0.0564854941395212
"17311","Oregon State","Pac 12",0.410502686814722
"17312","Oregon State","Pac 12",0.0348368478286466
"17313","Oregon State","Pac 12",0.0103128612871924
"17314","Oregon State","Pac 12",0.146985628683306
"17315","Oregon State","Pac 12",0.186957245668772
"17316","Oregon State","Pac 12",0.0872273409510348
"17317","Oregon State","Pac 12",0.17639135916568
"17318","Oregon State","Pac 12",0.00109104311085205
"17319","Oregon State","Pac 12",0.0472095374729683
"17320","Oregon State","Pac 12",0.595611756585846
"17321","Oregon State","Pac 12",3.01532833592733e-05
"17322","Oregon State","Pac 12",0.00705129220738419
"17323","Oregon State","Pac 12",0.0584747168314593
"17324","Oregon State","Pac 12",0.0465543137260031
"17325","Oregon State","Pac 12",0.00190706101981043
"17326","Oregon State","Pac 12",0.206995831069327
"17327","Oregon State","Pac 12",0.0019863177743618
"17328","Oregon State","Pac 12",1.26136619927533e-05
"17329","Oregon State","Pac 12",0.0143065626953718
"17330","Oregon State","Pac 12",0.0162592119570819
"17331","Oregon State","Pac 12",0.0880070186138679
"17332","Oregon State","Pac 12",0.000675464508513511
"17333","Oregon State","Pac 12",0.0208789269311726
"17334","Oregon State","Pac 12",0.28484841147383
"17335","Oregon State","Pac 12",0.005734384749115
"17336","Oregon State","Pac 12",0.0257827761583548
"17337","Oregon State","Pac 12",8.35733418012462e-05
"17338","Oregon State","Pac 12",0.0406530773060467
"17339","Oregon State","Pac 12",0.019348917084451
"17340","Oregon State","Pac 12",0.0704707749866103
"17341","Oregon State","Pac 12",0.0828387494063538
"17342","Oregon State","Pac 12",0.0372281298290583
"17343","Oregon State","Pac 12",0.239844436929853
"17344","Oregon State","Pac 12",0.00125455804145643
"17345","Oregon State","Pac 12",0.335259793112404
"17346","Oregon State","Pac 12",0.0381091097163759
"17347","Oregon State","Pac 12",0.00667685886616725
"17348","Oregon State","Pac 12",0.0376985221235384
"17349","Oregon State","Pac 12",0.063619962837346
"17350","Oregon State","Pac 12",0.0452209946649537
"17351","Oregon State","Pac 12",0.289986526139504
"17352","Oregon State","Pac 12",0.0802098703379876
"17353","Oregon State","Pac 12",0.00642882287468586
"17354","Oregon State","Pac 12",0.171325042540876
"17355","Oregon State","Pac 12",0.219989738936158
"17356","Oregon State","Pac 12",0.00500028899258639
"17357","Oregon State","Pac 12",0.00568844886315371
"17358","Oregon State","Pac 12",0.0783912653772199
"17359","Oregon State","Pac 12",0.000782968296298185
"17360","Oregon State","Pac 12",0.157957861986692
"17361","Oregon State","Pac 12",0.00651073678732997
"17362","Oregon State","Pac 12",1.49151637579443e-05
"17363","Oregon State","Pac 12",0.224557902253376
"17364","Oregon State","Pac 12",0.221042696330646
"17365","Oregon State","Pac 12",0.158722021190928
"17366","Oregon State","Pac 12",0.108863859767996
"17367","Oregon State","Pac 12",0.330994599111994
"17368","Oregon State","Pac 12",0.129695061275183
"17369","Oregon State","Pac 12",0.102340098354361
"17370","Oregon State","Pac 12",0.0295840189606628
"17371","Oregon State","Pac 12",0.207251305786537
"17372","Oregon State","Pac 12",0.0473623617195446
"17373","Oregon State","Pac 12",0.00930819976530554
"17374","Oregon State","Pac 12",0.157877028755893
"17375","Oregon State","Pac 12",2.55053733640566e-05
"17376","Oregon State","Pac 12",0.0489931847743495
"17377","Oregon State","Pac 12",0.0601191291085077
"17378","Oregon State","Pac 12",0.899834611438535
"17379","Oregon State","Pac 12",0.00398299299654812
"17380","Oregon State","Pac 12",0.0219978193153122
"17381","Oregon State","Pac 12",0.144351789797026
"17382","Oregon State","Pac 12",0.0692190557587246
"17383","Oregon State","Pac 12",0.0317645865153519
"17384","Oregon State","Pac 12",0.103445610809781
"17385","Oregon State","Pac 12",0.0032074403798365
"17386","Oregon State","Pac 12",0.00211132602410924
"17387","Oregon State","Pac 12",0.109391406846251
"17388","Oregon State","Pac 12",0.109897339879481
"17389","Oregon State","Pac 12",0.178922935695495
"17390","Oregon State","Pac 12",0.00178834104310192
"17391","Oregon State","Pac 12",0.0242772259739717
"17392","Oregon State","Pac 12",0.268315415462874
"17393","Oregon State","Pac 12",0.083194706660816
"17394","Oregon State","Pac 12",0.0488149208625279
"17395","Oregon State","Pac 12",0.0381712180858979
"17396","Oregon State","Pac 12",7.64898458595192e-05
"17397","Oregon State","Pac 12",0.0697960000655964
"17398","Oregon State","Pac 12",0.808111189650142
"17399","Oregon State","Pac 12",0.139622068159615
"17400","Oregon State","Pac 12",0.212927408757613
"17401","Oregon State","Pac 12",0.097240560882372
"17402","Oregon State","Pac 12",0.000495716184199964
"17403","Oregon State","Pac 12",0.135413893099126
"17404","Oregon State","Pac 12",0.00537539277615058
"17405","Oregon State","Pac 12",0.013408930759974
"17406","Oregon State","Pac 12",0.140372930266813
"17407","Oregon State","Pac 12",0.226028322580301
"17408","Oregon State","Pac 12",0.0819676307753995
"17409","Oregon State","Pac 12",0.0249024090624693
"17410","Oregon State","Pac 12",0.00335924288517236
"17411","Oregon State","Pac 12",0.0839144615649321
"17412","Oregon State","Pac 12",0.16898001750317
"17413","Oregon State","Pac 12",0.227125520274745
"17414","Oregon State","Pac 12",0.694406905848991
"17415","Oregon State","Pac 12",0.0691098682487452
"17416","Oregon State","Pac 12",0.00820670254699388
"17417","Oregon State","Pac 12",0.0353978616438925
"17418","Oregon State","Pac 12",0.123089300197799
"17419","Oregon State","Pac 12",0.0178651895563961
"17420","Oregon State","Pac 12",0.423387246808104
"17421","Oregon State","Pac 12",0.0239518642613331
"17422","Oregon State","Pac 12",0.0335789091053619
"17423","Oregon State","Pac 12",0.350945108535472
"17424","Oregon State","Pac 12",0.22436972769681
"17425","Oregon State","Pac 12",0.0271762053630261
"17426","Oregon State","Pac 12",0.000442276164470039
"17427","Oregon State","Pac 12",0.0225331373451947
"17428","Oregon State","Pac 12",0.01053632792228
"17429","Oregon State","Pac 12",0.135884713125849
"17430","Oregon State","Pac 12",0.00247784730096255
"17431","Oregon State","Pac 12",0.0859929956330815
"17432","Oregon State","Pac 12",0.285726458882604
"17433","Oregon State","Pac 12",0.373322102174553
"17434","Oregon State","Pac 12",0.111087938251983
"17435","Oregon State","Pac 12",0.0622584265332905
"17436","Oregon State","Pac 12",0.40219152883776
"17437","Oregon State","Pac 12",0.0265528978055812
"17438","Oregon State","Pac 12",0.749059521815025
"17439","Oregon State","Pac 12",0.140590414472995
"17440","Oregon State","Pac 12",0.0284092273296759
"17441","Oregon State","Pac 12",0.237994025841228
"17442","Oregon State","Pac 12",0.0253910041759785
"17443","Oregon State","Pac 12",0.514283208887573
"17444","Oregon State","Pac 12",0.0346551096635605
"17445","Oregon State","Pac 12",0.104014485236943
"17446","Oregon State","Pac 12",0.335881142084942
"17447","Oregon State","Pac 12",0.0850150858593711
"17448","Oregon State","Pac 12",0.00812089777391396
"17449","Oregon State","Pac 12",0.00648758390567421
"17450","Oregon State","Pac 12",0.221134468564153
"17451","Oregon State","Pac 12",0.0457918143375226
"17452","Oregon State","Pac 12",0.00301847586945792
"17453","Oregon State","Pac 12",0.0154532634030485
"17454","Oregon State","Pac 12",0.139173153988659
"17455","Oregon State","Pac 12",0.205476685858792
"17456","Oregon State","Pac 12",0.00143211312265941
"17457","Oregon State","Pac 12",0.0339877819966797
"17458","Oregon State","Pac 12",0.0562802813674394
"17459","Oregon State","Pac 12",0.101318838904153
"17460","Oregon State","Pac 12",0.00232004044172404
"17461","Oregon State","Pac 12",0.010100625469905
"17462","Oregon State","Pac 12",0.137382684543688
"17463","Oregon State","Pac 12",0.127324470975726
"17464","Oregon State","Pac 12",0.162269028080039
"17465","Oregon State","Pac 12",3.56909406029524e-05
"17466","Oregon State","Pac 12",0.00273872259621219
"17467","Oregon State","Pac 12",0.00227847446133402
"17468","Oregon State","Pac 12",0.00827693932287125
"17469","Oregon State","Pac 12",0.0009145486204295
"17470","Oregon State","Pac 12",0.0174729310456279
"17471","Oregon State","Pac 12",0.0139308111381048
"17472","Oregon State","Pac 12",0.259055747501319
"17473","Oregon State","Pac 12",0.161115095005218
"17474","Oregon State","Pac 12",0.169880833745315
"17475","Oregon State","Pac 12",0.220581624133734
"17476","Oregon State","Pac 12",0.0554396500893412
"17477","Oregon State","Pac 12",0.0176165225416459
"17478","Oregon State","Pac 12",0.000459581212363811
"17479","Oregon State","Pac 12",0.209849189831429
"17480","Oregon State","Pac 12",0.317150725754658
"17481","Oregon State","Pac 12",0.0977582721000143
"17482","Oregon State","Pac 12",0.0390807560140179
"17483","Oregon State","Pac 12",0.164486901445741
"17484","Oregon State","Pac 12",0.109652208705298
"17485","Oregon State","Pac 12",0.00310396475098333
"17486","Oregon State","Pac 12",0.260069015834715
"17487","Oregon State","Pac 12",0.143345458451182
"17488","Oregon State","Pac 12",0.0411198746367038
"17489","Oregon State","Pac 12",0.00817094946018144
"17490","Oregon State","Pac 12",0.000662873270834997
"17491","Oregon State","Pac 12",0.000785641347764682
"17492","Oregon State","Pac 12",0.0195744521166391
"17493","Oregon State","Pac 12",0.435103179560384
"17494","Oregon State","Pac 12",0.0260327948282972
"17495","Oregon State","Pac 12",0.048877826792224
"17496","Oregon State","Pac 12",0.00101896901650697
"17497","Oregon State","Pac 12",0.114225980063266
"17498","Oregon State","Pac 12",0.0627092236071087
"17499","Oregon State","Pac 12",0.00831815619327478
"17500","Oregon State","Pac 12",0.291145103345351
"17501","Oregon State","Pac 12",0.599954224693771
"17502","Oregon State","Pac 12",0.245607304249036
"17503","Oregon State","Pac 12",0.00216876728445768
"17504","Oregon State","Pac 12",0.0241018925350736
"17505","Oregon State","Pac 12",0.00692341830103477
"17506","Oregon State","Pac 12",0.105131452183676
"17507","Oregon State","Pac 12",0.0516800938835222
"17508","Oregon State","Pac 12",0.0298746950000788
"17509","Oregon State","Pac 12",9.79143654674309e-05
"17510","Oregon State","Pac 12",0.0966796747449371
"17511","Oregon State","Pac 12",0.0996538460214028
"17512","Oregon State","Pac 12",0.464781624747339
"17513","Oregon State","Pac 12",0.218069436055402
"17514","Oregon State","Pac 12",0.125584678883222
"17515","Oregon State","Pac 12",0.0860694853504267
"17516","Oregon State","Pac 12",0.0060428279541948
"17517","Oregon State","Pac 12",0.000561689038120477
"17518","Oregon State","Pac 12",0.160094834073356
"17519","Oregon State","Pac 12",0.00954198631349174
"17520","Oregon State","Pac 12",0.0759501000708514
"17521","Oregon State","Pac 12",0.378794277398173
"17522","Oregon State","Pac 12",0.0561065936364062
"17523","Oregon State","Pac 12",0.0973190485835857
"17524","Oregon State","Pac 12",0.005905380095887
"17525","Oregon State","Pac 12",0.00477727500224905
"17526","Oregon State","Pac 12",0.0938510430852696
"17527","Oregon State","Pac 12",0.000515007237576848
"17528","Oregon State","Pac 12",0.564891490094077
"17529","Oregon State","Pac 12",0.00269637643399576
"17530","Oregon State","Pac 12",0.208647577581682
"17531","Oregon State","Pac 12",0.0125095634110646
"17532","Oregon State","Pac 12",0.0390622161034692
"17533","Oregon State","Pac 12",0.000812791860061352
"17534","Oregon State","Pac 12",0.00766752128436315
"17535","Oregon State","Pac 12",0.347811569880313
"17536","Oregon State","Pac 12",0.0026072312022083
"17537","Oregon State","Pac 12",0.103637514401678
"17538","Oregon State","Pac 12",0.0807911600574098
"17539","Oregon State","Pac 12",0.043360366725188
"17540","Oregon State","Pac 12",0.0726533020886134
"17541","Oregon State","Pac 12",0.0138364708755248
"17542","Oregon State","Pac 12",0.0794237953382019
"17543","Oregon State","Pac 12",0.000134487922472442
"17544","Oregon State","Pac 12",0.0860938464900685
"17545","Oregon State","Pac 12",0.00418936856920455
"17546","Oregon State","Pac 12",0.000549950954060085
"17547","Oregon State","Pac 12",0.0297642017156501
"17548","Oregon State","Pac 12",0.00344624878715124
"17549","Oregon State","Pac 12",0.000384791840176383
"17550","Oregon State","Pac 12",0.00614083087971139
"17551","Oregon State","Pac 12",0.292745662198874
"17552","Oregon State","Pac 12",0.171580099786315
"17553","Oregon State","Pac 12",0.115018658456084
"17554","Oregon State","Pac 12",0.00348935779074532
"17555","Oregon State","Pac 12",0.0954661704196764
"17556","Oregon State","Pac 12",0.20090767897432
"17557","Oregon State","Pac 12",0.0248275698603164
"17558","Oregon State","Pac 12",0.10525562256527
"17559","Oregon State","Pac 12",0.0165840288100604
"17560","Oregon State","Pac 12",0.0130596488326993
"17561","Oregon State","Pac 12",0.0323146076854559
"17562","Oregon State","Pac 12",0.170284451484237
"17563","Oregon State","Pac 12",0.0068438722431457
"17564","Oregon State","Pac 12",0.0057139600955765
"17565","Oregon State","Pac 12",0.0492058332575787
"17566","Oregon State","Pac 12",0.00582227694526011
"17567","Oregon State","Pac 12",0.0242906128717689
"17568","Oregon State","Pac 12",0.0596977123243422
"17569","Oregon State","Pac 12",0.119327898434382
"17570","Oregon State","Pac 12",0.521385494110208
"17571","Oregon State","Pac 12",0.150173581983096
"17572","Oregon State","Pac 12",0.225241805677972
"17573","Oregon State","Pac 12",0.0125517404804121
"17574","Oregon State","Pac 12",0.178954690583043
"17575","Oregon State","Pac 12",0.0497278858389004
"17576","Oregon State","Pac 12",0.00172298067612804
"17577","Oregon State","Pac 12",0.141295192259995
"17578","Oregon State","Pac 12",0.0919177631388574
"17579","Oregon State","Pac 12",0.5498456897273
"17580","Oregon State","Pac 12",0.00906632140529263
"17581","Oregon State","Pac 12",0.00948453543536939
"17582","Oregon State","Pac 12",0.392693516065607
"17583","Oregon State","Pac 12",0.106328403518511
"17584","Oregon State","Pac 12",0.0883506672233835
"17585","Oregon State","Pac 12",0.0507930782200286
"17586","Oregon State","Pac 12",0.000298514475412186
"17587","Oregon State","Pac 12",0.0204178211741408
"17588","Oregon State","Pac 12",0.0969893122676786
"17589","Oregon State","Pac 12",0.0193402438915465
"17590","Oregon State","Pac 12",0.0114096264261447
"17591","Oregon State","Pac 12",0.0686609651853803
"17592","Oregon State","Pac 12",0.00218130531410534
"17593","Oregon State","Pac 12",0.0297849494427813
"17594","Oregon State","Pac 12",0.0119408237744639
"17595","Oregon State","Pac 12",0.00406637449339793
"17596","Oregon State","Pac 12",0.364051870148771
"17597","Oregon State","Pac 12",0.513748248751194
"17598","Oregon State","Pac 12",0.0182532568013824
"17599","Oregon State","Pac 12",0.00732776919199232
"17600","Oregon State","Pac 12",0.0860974459439998
"17601","Oregon State","Pac 12",0.0176683604514879
"17602","Oregon State","Pac 12",0.000515523743275864
"17603","Oregon State","Pac 12",0.282237950345643
"17604","Oregon State","Pac 12",0.469574426019431
"17605","Oregon State","Pac 12",0.0349455150737267
"17606","Oregon State","Pac 12",0.171073789196887
"17607","Oregon State","Pac 12",0.00590213643462238
"17608","Oregon State","Pac 12",0.0693882543443295
"17609","Oregon State","Pac 12",0.081067091771615
"17610","Oregon State","Pac 12",0.0299468813370327
"17611","Oregon State","Pac 12",0.0286954208554334
"17612","Oregon State","Pac 12",0.0811740039228059
"17613","Oregon State","Pac 12",0.00409459726516979
"17614","Oregon State","Pac 12",0.00167120272416296
"17615","Oregon State","Pac 12",0.149717098905836
"17616","Oregon State","Pac 12",0.000595622113932866
"17617","Oregon State","Pac 12",0.159129228454552
"17618","Oregon State","Pac 12",0.220726617042208
"17619","Oregon State","Pac 12",0.0565009055770977
"17620","Oregon State","Pac 12",0.560401608606081
"17621","Oregon State","Pac 12",0.0120290066864255
"17622","Oregon State","Pac 12",0.00179828974004996
"17623","Oregon State","Pac 12",0.208739922741335
"17624","Oregon State","Pac 12",0.133278131336957
"17625","Oregon State","Pac 12",0.029782301233158
"17626","Oregon State","Pac 12",6.40684720461326e-05
"17627","Oregon State","Pac 12",0.00573234855709116
"17628","Oregon State","Pac 12",0.0325226934611557
"17629","Oregon State","Pac 12",0.164504013008341
"17630","Oregon State","Pac 12",0.00419198961726586
"17631","Oregon State","Pac 12",0.0156116845000018
"17632","Oregon State","Pac 12",0.404057993908154
"17633","Oregon State","Pac 12",0.629993651739558
"17634","Oregon State","Pac 12",0.0184086068190383
"17635","Oregon State","Pac 12",0.155587040313402
"17636","Oregon State","Pac 12",0.249491674405193
"17637","Oregon State","Pac 12",0.00672788837522018
"17638","Oregon State","Pac 12",0.054869132835849
"17639","Oregon State","Pac 12",0.00334840750060129
"17640","Oregon State","Pac 12",0.018155261255397
"17641","Oregon State","Pac 12",0.00462479654719978
"17642","Oregon State","Pac 12",0.000193358876590056
"17643","Oregon State","Pac 12",0.0306132646248463
"17644","Oregon State","Pac 12",0.443943719750437
"17645","Oregon State","Pac 12",0.231997565210388
"17646","Oregon State","Pac 12",0.182293246936368
"17647","Oregon State","Pac 12",0.0460293300110067
"17648","Oregon State","Pac 12",0.229098637396594
"17649","Oregon State","Pac 12",0.0790355777267164
"17650","Oregon State","Pac 12",0.152466307438051
"17651","Oregon State","Pac 12",0.210564272734496
"17652","Oregon State","Pac 12",0.297301754118238
"17653","Oregon State","Pac 12",0.000675106101161219
"17654","Oregon State","Pac 12",0.0556795633162282
"17655","Oregon State","Pac 12",0.146164450286977
"17656","Oregon State","Pac 12",0.00138112929736811
"17657","Oregon State","Pac 12",0.0394924840573582
"17658","Oregon State","Pac 12",0.098271944761079
"17659","Oregon State","Pac 12",0.0195112236996642
"17660","Oregon State","Pac 12",0.0427414132922842
"17661","Oregon State","Pac 12",0.0596967228306679
"17662","Oregon State","Pac 12",0.271253663560625
"17663","Oregon State","Pac 12",0.150752089643004
"17664","Oregon State","Pac 12",0.00120188848088033
"17665","Oregon State","Pac 12",0.17257498430553
"17666","Oregon State","Pac 12",0.0810931715294456
"17667","Oregon State","Pac 12",0.0651536862575818
"17668","Oregon State","Pac 12",0.073818852095829
"17669","Oregon State","Pac 12",0.397924826169676
"17670","Oregon State","Pac 12",0.0124545215140358
"17671","Oregon State","Pac 12",0.0010090726420804
"17672","Oregon State","Pac 12",0.0820887508612187
"17673","Oregon State","Pac 12",0.0919495117206114
"17674","Oregon State","Pac 12",0.0489966371906509
"17675","Oregon State","Pac 12",0.0732497734193047
"17676","Oregon State","Pac 12",0.177924205534554
"17677","Oregon State","Pac 12",0.0099123865000372
"17678","Oregon State","Pac 12",0.07444286175072
"17679","Oregon State","Pac 12",0.362621169845226
"17680","Oregon State","Pac 12",0.143495992107211
"17681","Oregon State","Pac 12",0.164178989681024
"17682","Oregon State","Pac 12",0.00785517180512537
"17683","Oregon State","Pac 12",0.0520791341268701
"17684","Oregon State","Pac 12",0.00222610644942658
"17685","Oregon State","Pac 12",0.0268983040541033
"17686","Oregon State","Pac 12",0.0951581967214893
"17687","Oregon State","Pac 12",0.39037363375047
"17688","Oregon State","Pac 12",0.0698907138926965
"17689","Oregon State","Pac 12",0.292074264199935
"17690","Oregon State","Pac 12",0.0199794954627706
"17691","Oregon State","Pac 12",0.00458614360394977
"17692","Oregon State","Pac 12",0.150427610609479
"17693","Oregon State","Pac 12",0.0989533522701116
"17694","Oregon State","Pac 12",0.00577694380689675
"17695","Oregon State","Pac 12",0.0210031926095454
"17696","Oregon State","Pac 12",0.0662189016236487
"17697","Oregon State","Pac 12",0.0679810470604015
"17698","Oregon State","Pac 12",0.132508713506888
"17699","Oregon State","Pac 12",0.000707145324637202
"17700","Oregon State","Pac 12",0.0504277512105218
"17701","Oregon State","Pac 12",0.0787982059059193
"17702","Oregon State","Pac 12",0.234464853254419
"17703","Oregon State","Pac 12",0.0135231442235955
"17704","Oregon State","Pac 12",0.140216638218184
"17705","Oregon State","Pac 12",0.000190405014260287
"17706","Oregon State","Pac 12",0.0222155705398635
"17707","Oregon State","Pac 12",0.174858654451459
"17708","Oregon State","Pac 12",0.017250211999496
"17709","Oregon State","Pac 12",0.41892693241629
"17710","Oregon State","Pac 12",0.146459115901225
"17711","Oregon State","Pac 12",0.0740131151200383
"17712","Oregon State","Pac 12",0.228815873604932
"17713","Oregon State","Pac 12",0.0526594532083916
"17714","Oregon State","Pac 12",0.0077710732963009
"17715","Oregon State","Pac 12",0.11189672109008
"17716","Oregon State","Pac 12",0.00641047766072137
"17717","Oregon State","Pac 12",0.00104924074295795
"17718","Oregon State","Pac 12",0.236991781647386
"17719","Oregon State","Pac 12",0.013265064286275
"17720","Oregon State","Pac 12",0.00332609205384657
"17721","Oregon State","Pac 12",0.216795405502767
"17722","Oregon State","Pac 12",6.50684127743303e-05
"17723","Oregon State","Pac 12",0.0544415294725771
"17724","Oregon State","Pac 12",0.00198169270436979
"17725","Oregon State","Pac 12",0.303143636484455
"17726","Oregon State","Pac 12",0.150660561585368
"17727","Oregon State","Pac 12",0.182651526066944
"17728","Oregon State","Pac 12",0.0420181366469443
"17729","Oregon State","Pac 12",0.376171218009888
"17730","Oregon State","Pac 12",0.0172875870517792
"17731","Oregon State","Pac 12",0.0265266427528725
"17732","Oregon State","Pac 12",0.116543122103732
"17733","Oregon State","Pac 12",0.000639647779492596
"17734","Oregon State","Pac 12",0.415650833657089
"17735","Oregon State","Pac 12",0.0106202495631178
"17736","Oregon State","Pac 12",0.144326653952155
"17737","Oregon State","Pac 12",0.00962931373643253
"17738","Oregon State","Pac 12",0.00287293544173974
"17739","Oregon State","Pac 12",0.0425624635016082
"17740","Oregon State","Pac 12",0.121611673837525
"17741","Oregon State","Pac 12",0.0469350702555825
"17742","Oregon State","Pac 12",0.00236015871174206
"17743","Oregon State","Pac 12",0.001159448170681
"17744","Oregon State","Pac 12",0.291994068741086
"17745","Oregon State","Pac 12",0.117978779579409
"17746","Oregon State","Pac 12",0.346633087454543
"17747","Oregon State","Pac 12",0.00643222772864096
"17748","Oregon State","Pac 12",0.0706602179071309
"17749","Oregon State","Pac 12",0.1699749491102
"17750","Oregon State","Pac 12",0.457351655622994
"17751","Oregon State","Pac 12",0.0531713191127879
"17752","Oregon State","Pac 12",0.0120681100759096
"17753","Oregon State","Pac 12",0.303014217575706
"17754","Oregon State","Pac 12",0.0770004490771545
"17755","Oregon State","Pac 12",0.124232177281755
"17756","Oregon State","Pac 12",3.60419823336772e-06
"17757","Oregon State","Pac 12",0.0948833865264187
"17758","Oregon State","Pac 12",0.117064781623503
"17759","Oregon State","Pac 12",0.057478108690117
"17760","Oregon State","Pac 12",0.0588413456383486
"17761","Oregon State","Pac 12",0.000683202833069863
"17762","Oregon State","Pac 12",0.0376662620214573
"17763","Oregon State","Pac 12",0.0121514777442556
"17764","Oregon State","Pac 12",0.00985731779312678
"17765","Oregon State","Pac 12",0.0270412551854534
"17766","Oregon State","Pac 12",3.6850924845978e-07
"17767","Oregon State","Pac 12",0.284481492336956
"17768","Oregon State","Pac 12",0.639052767414062
"17769","Oregon State","Pac 12",0.00725410319348416
"17770","Oregon State","Pac 12",4.33251871172286e-05
"17771","Oregon State","Pac 12",0.128128379623585
"17772","Oregon State","Pac 12",0.109398113342661
"17773","Oregon State","Pac 12",0.0600436139468049
"17774","Oregon State","Pac 12",0.00120322512177206
"17775","Oregon State","Pac 12",0.0664092214837387
"17776","Oregon State","Pac 12",0.298993049005773
"17777","Oregon State","Pac 12",0.128736487943016
"17778","Oregon State","Pac 12",0.106802197093096
"17779","Oregon State","Pac 12",0.25516960427556
"17780","Oregon State","Pac 12",0.032215502406263
"17781","Oregon State","Pac 12",0.104491121076267
"17782","Oregon State","Pac 12",0.0623301848166947
"17783","Oregon State","Pac 12",0.0164996188536924
"17784","Oregon State","Pac 12",0.00179069611492768
"17785","Oregon State","Pac 12",0.158151989343129
"17786","Oregon State","Pac 12",0.0348686037601495
"17787","Oregon State","Pac 12",0.239587822236957
"17788","Oregon State","Pac 12",0.000148339320025661
"17789","Oregon State","Pac 12",0.139510452680331
"17790","Oregon State","Pac 12",0.0205625191506633
"17791","Oregon State","Pac 12",0.178994289668737
"17792","Oregon State","Pac 12",0.0897544777399832
"17793","Oregon State","Pac 12",0.00096345246288596
"17794","Oregon State","Pac 12",0.0865888489207207
"17795","Oregon State","Pac 12",3.48390745437414e-05
"17796","Oregon State","Pac 12",0.00122799184762118
"17797","Oregon State","Pac 12",0.0718238577765748
"17798","Oregon State","Pac 12",0.114474269843835
"17799","Oregon State","Pac 12",0.0186644723774074
"17800","Oregon State","Pac 12",0.0917814708256123
"17801","Oregon State","Pac 12",0.108832212940487
"17802","Oregon State","Pac 12",0.0730675094598387
"17803","Oregon State","Pac 12",0.0450963039071219
"17804","Oregon State","Pac 12",0.0288121862067751
"17805","Oregon State","Pac 12",0.015890184748598
"17806","Oregon State","Pac 12",0.13209464958426
"17807","Oregon State","Pac 12",0.0979146233942102
"17808","Oregon State","Pac 12",2.43739749957768e-05
"17809","Oregon State","Pac 12",0.00575723665318548
"17810","Oregon State","Pac 12",0.0390652208243953
"17811","Oregon State","Pac 12",0.0431753395043116
"17812","Oregon State","Pac 12",0.10922021419873
"17813","Oregon State","Pac 12",8.01593886176913e-05
"17814","Oregon State","Pac 12",0.00556754044032413
"17815","Oregon State","Pac 12",0.0908869435271676
"17816","Oregon State","Pac 12",0.102318952059287
"17817","Oregon State","Pac 12",0.017806539406587
"17818","Oregon State","Pac 12",0.116141011990393
"17819","Oregon State","Pac 12",0.00150132069979433
"17820","Oregon State","Pac 12",0.00506924339604907
"17821","Oregon State","Pac 12",0.0541902797270987
"17822","Oregon State","Pac 12",0.0147081164385755
"17823","Oregon State","Pac 12",0.0120633025804602
"17824","Oregon State","Pac 12",0.0357899938728973
"17825","Oregon State","Pac 12",0.0130975307080826
"17826","Oregon State","Pac 12",0.269240620213887
"17827","Oregon State","Pac 12",0.0028554992879651
"17828","Oregon State","Pac 12",0.0466956253342965
"17829","Oregon State","Pac 12",0.066427357286696
"17830","Oregon State","Pac 12",0.155330496620692
"17831","Oregon State","Pac 12",0.000110359356715812
"17832","Oregon State","Pac 12",0.0334494427813642
"17833","Oregon State","Pac 12",0.0550957819850175
"17834","Oregon State","Pac 12",0.541937674979599
"17835","Oregon State","Pac 12",0.40505823790872
"17836","Oregon State","Pac 12",0.259501312068545
"17837","Oregon State","Pac 12",0.132136842917857
"17838","Oregon State","Pac 12",0.0440851949948623
"17839","Oregon State","Pac 12",0.00225910591075591
"17840","Oregon State","Pac 12",0.268315415462874
"17841","Oregon State","Pac 12",0.00344210128849694
"17842","Oregon State","Pac 12",0.58479653874044
"17843","Oregon State","Pac 12",0.0238700338279783
"17844","Oregon State","Pac 12",0.0472737878705387
"17845","Oregon State","Pac 12",0.00139516508984707
"17846","Oregon State","Pac 12",0.0725209620707468
"17847","Oregon State","Pac 12",0.0675651309726555
"17848","Oregon State","Pac 12",0.00750383245920481
"17849","Oregon State","Pac 12",0.00701953237924208
"17850","Oregon State","Pac 12",0.490742538477369
"17851","Oregon State","Pac 12",0.14113186810433
"17852","Oregon State","Pac 12",0.0602491327510278
"17853","Oregon State","Pac 12",0.0940073702412538
"17854","Oregon State","Pac 12",0.234750987697195
"17855","Oregon State","Pac 12",1.28176075214758e-07
"17856","Oregon State","Pac 12",0.0906892782331998
"17857","Oregon State","Pac 12",0.052970951018596
"17858","Oregon State","Pac 12",0.070492584283946
"17859","Oregon State","Pac 12",0.359475300360085
"17860","Oregon State","Pac 12",0.0716310493790606
"17861","Oregon State","Pac 12",0.00117796275978941
"17862","Oregon State","Pac 12",0.12363818169475
"17863","Oregon State","Pac 12",0.30942452719978
"17864","Oregon State","Pac 12",0.275144282951861
"17865","Oregon State","Pac 12",0.0139198484792396
